Id,Id2,Geography,Estimate; Per capita income in the past 12 months (in 2012 inflation-adjusted dollars),Margin of Error; Per capita income in the past 12 months (in 2012 inflation-adjusted dollars)
0500000US29187,29187,"St. Francois County, Missouri",18893,682
0500000US29189,29189,"St. Louis County, Missouri",34531,373
0500000US29195,29195,"Saline County, Missouri",19017,790
0500000US29197,29197,"Schuyler County, Missouri",18087,1852
0500000US29199,29199,"Scotland County, Missouri",20305,1622
0500000US29201,29201,"Scott County, Missouri",20524,762
0500000US29203,29203,"Shannon County, Missouri",16749,1182
0500000US29205,29205,"Shelby County, Missouri",18910,1242
0500000US29207,29207,"Stoddard County, Missouri",22533,1695
0500000US29209,29209,"Stone County, Missouri",21219,907
0500000US29211,29211,"Sullivan County, Missouri",18348,1370
0500000US29213,29213,"Taney County, Missouri",21863,1561
0500000US29215,29215,"Texas County, Missouri",17387,1037
0500000US29217,29217,"Vernon County, Missouri",19193,809
0500000US29219,29219,"Warren County, Missouri",24581,1040
0500000US29221,29221,"Washington County, Missouri",18010,2144
0500000US29223,29223,"Wayne County, Missouri",18031,1675
0500000US29225,29225,"Webster County, Missouri",19449,1007
0500000US29227,29227,"Worth County, Missouri",22569,2333
0500000US29229,29229,"Wright County, Missouri",15616,1164
0500000US29510,29510,"St. Louis city, Missouri",22551,352
0500000US30001,30001,"Beaverhead County, Montana",22635,1083
0500000US30003,30003,"Big Horn County, Montana",15239,1034
0500000US30005,30005,"Blaine County, Montana",17250,1162
0500000US30007,30007,"Broadwater County, Montana",24146,2405
0500000US30009,30009,"Carbon County, Montana",26421,1538
0500000US30011,30011,"Carter County, Montana",22095,2541
0500000US30013,30013,"Cascade County, Montana",23976,633
0500000US30015,30015,"Chouteau County, Montana",21656,1297
0500000US30017,30017,"Custer County, Montana",23712,1224
0500000US30019,30019,"Daniels County, Montana",28440,2673
0500000US30021,30021,"Dawson County, Montana",25441,1564
0500000US30023,30023,"Deer Lodge County, Montana",20462,1804
0500000US30025,30025,"Fallon County, Montana",28047,3407
0500000US30027,30027,"Fergus County, Montana",24212,1341
0500000US30029,30029,"Flathead County, Montana",25616,1067
0500000US30031,30031,"Gallatin County, Montana",28642,1115
0500000US30033,30033,"Garfield County, Montana",24223,2127
0500000US30035,30035,"Glacier County, Montana",17247,1298
0500000US30037,30037,"Golden Valley County, Montana",20696,2544
0500000US30039,30039,"Granite County, Montana",26018,2275
0500000US30041,30041,"Hill County, Montana",21753,1130
0500000US30043,30043,"Jefferson County, Montana",29875,1507
0500000US30045,30045,"Judith Basin County, Montana",24492,2424
0500000US30047,30047,"Lake County, Montana",20604,951
0500000US30049,30049,"Lewis and Clark County, Montana",27861,709
0500000US30051,30051,"Liberty County, Montana",19845,2233
0500000US30053,30053,"Lincoln County, Montana",21669,1746
0500000US30055,30055,"McCone County, Montana",25683,2300
0500000US30057,30057,"Madison County, Montana",32711,4944
0500000US30059,30059,"Meagher County, Montana",19006,2060
0500000US30061,30061,"Mineral County, Montana",17683,1251
0500000US30063,30063,"Missoula County, Montana",25548,651
0500000US30065,30065,"Musselshell County, Montana",22896,2059
0500000US30067,30067,"Park County, Montana",24126,1479
0500000US30069,30069,"Petroleum County, Montana",22328,4504
0500000US30071,30071,"Phillips County, Montana",22960,1608
0500000US30073,30073,"Pondera County, Montana",22391,3096
0500000US30075,30075,"Powder River County, Montana",26187,3119
0500000US30077,30077,"Powell County, Montana",19330,1312
0500000US30079,30079,"Prairie County, Montana",19677,2796
0500000US30081,30081,"Ravalli County, Montana",23636,970
0500000US30083,30083,"Richland County, Montana",30411,1996
0500000US30085,30085,"Roosevelt County, Montana",17758,1013
0500000US30087,30087,"Rosebud County, Montana",21034,1079
0500000US30089,30089,"Sanders County, Montana",18199,911
0500000US30091,30091,"Sheridan County, Montana",29569,3006
0500000US30093,30093,"Silver Bow County, Montana",22770,808
0500000US30095,30095,"Stillwater County, Montana",27824,1520
0500000US30097,30097,"Sweet Grass County, Montana",20927,1983
0500000US30099,30099,"Teton County, Montana",22341,1286
0500000US30101,30101,"Toole County, Montana",23078,2571
0500000US30103,30103,"Treasure County, Montana",24537,3603
0500000US30105,30105,"Valley County, Montana",24462,1228
0500000US30107,30107,"Wheatland County, Montana",17243,1805
0500000US30109,30109,"Wibaux County, Montana",26485,3867
0500000US30111,30111,"Yellowstone County, Montana",27607,710
0500000US31001,31001,"Adams County, Nebraska",24866,1045
0500000US31003,31003,"Antelope County, Nebraska",22257,1132
0500000US31005,31005,"Arthur County, Nebraska",20382,2350
0500000US31007,31007,"Banner County, Nebraska",19877,3560
0500000US31009,31009,"Blaine County, Nebraska",18078,2859
0500000US31011,31011,"Boone County, Nebraska",26097,2633
0500000US31013,31013,"Box Butte County, Nebraska",24389,1382
0500000US31015,31015,"Boyd County, Nebraska",22504,2200
0500000US31017,31017,"Brown County, Nebraska",20549,1540
0500000US31019,31019,"Buffalo County, Nebraska",24204,729
0500000US31021,31021,"Burt County, Nebraska",25938,1191
0500000US31023,31023,"Butler County, Nebraska",27928,2854
0500000US31025,31025,"Cass County, Nebraska",29149,907
0500000US31027,31027,"Cedar County, Nebraska",23858,2300
0500000US31029,31029,"Chase County, Nebraska",23497,2866
0500000US31031,31031,"Cherry County, Nebraska",24732,2259
0500000US31033,31033,"Cheyenne County, Nebraska",27296,1457
0500000US31035,31035,"Clay County, Nebraska",23054,1311
0500000US31037,31037,"Colfax County, Nebraska",20694,1406
0500000US31039,31039,"Cuming County, Nebraska",23848,1669
0500000US31041,31041,"Custer County, Nebraska",22798,804
0500000US31043,31043,"Dakota County, Nebraska",20073,888
0500000US31045,31045,"Dawes County, Nebraska",20345,1487
0500000US31047,31047,"Dawson County, Nebraska",20213,672
0500000US31049,31049,"Deuel County, Nebraska",24821,3365
0500000US31051,31051,"Dixon County, Nebraska",22443,1059
0500000US31053,31053,"Dodge County, Nebraska",23787,844
0500000US31055,31055,"Douglas County, Nebraska",29097,327
0500000US31057,31057,"Dundy County, Nebraska",26726,4688
0500000US31059,31059,"Fillmore County, Nebraska",24286,1307
0500000US31061,31061,"Franklin County, Nebraska",24321,1999
0500000US31063,31063,"Frontier County, Nebraska",23959,1786
0500000US31065,31065,"Furnas County, Nebraska",22107,1269
0500000US31067,31067,"Gage County, Nebraska",23951,937
0500000US31069,31069,"Garden County, Nebraska",24923,3758
0500000US31071,31071,"Garfield County, Nebraska",20401,2409
0500000US31073,31073,"Gosper County, Nebraska",23034,2916
0500000US31075,31075,"Grant County, Nebraska",19831,3511
0500000US31077,31077,"Greeley County, Nebraska",23143,1879
0500000US31079,31079,"Hall County, Nebraska",23291,839
0500000US31081,31081,"Hamilton County, Nebraska",26785,1641
0500000US31083,31083,"Harlan County, Nebraska",26013,2626
0500000US31085,31085,"Hayes County, Nebraska",22625,2661
0500000US31087,31087,"Hitchcock County, Nebraska",23331,1637
0500000US31089,31089,"Holt County, Nebraska",24299,1400
0500000US31091,31091,"Hooker County, Nebraska",21626,3364
0500000US31093,31093,"Howard County, Nebraska",25724,2239
0500000US31095,31095,"Jefferson County, Nebraska",24314,1907
0500000US31097,31097,"Johnson County, Nebraska",19024,1329
0500000US31099,31099,"Kearney County, Nebraska",28237,2788
0500000US31101,31101,"Keith County, Nebraska",25521,1774
0500000US31103,31103,"Keya Paha County, Nebraska",23403,3558
0500000US31105,31105,"Kimball County, Nebraska",25304,2882
0500000US31107,31107,"Knox County, Nebraska",23158,1283
0500000US31109,31109,"Lancaster County, Nebraska",26925,388
0500000US31111,31111,"Lincoln County, Nebraska",26123,1119
0500000US31113,31113,"Logan County, Nebraska",21696,3792
0500000US31115,31115,"Loup County, Nebraska",22817,3786
0500000US31117,31117,"McPherson County, Nebraska",26000,4794
0500000US31119,31119,"Madison County, Nebraska",23970,1064
0500000US31121,31121,"Merrick County, Nebraska",23865,1487
0500000US31123,31123,"Morrill County, Nebraska",21881,1421
0500000US31125,31125,"Nance County, Nebraska",22072,1378
0500000US31127,31127,"Nemaha County, Nebraska",24321,1319
0500000US31129,31129,"Nuckolls County, Nebraska",22262,2051
0500000US31131,31131,"Otoe County, Nebraska",25374,969
0500000US31133,31133,"Pawnee County, Nebraska",25681,2339
0500000US31135,31135,"Perkins County, Nebraska",25761,1613
0500000US31137,31137,"Phelps County, Nebraska",25807,1452
0500000US31139,31139,"Pierce County, Nebraska",23890,990
0500000US31141,31141,"Platte County, Nebraska",24155,777
0500000US31143,31143,"Polk County, Nebraska",25067,1195
0500000US31145,31145,"Red Willow County, Nebraska",23277,1416
0500000US31147,31147,"Richardson County, Nebraska",23077,1955
0500000US31149,31149,"Rock County, Nebraska",23179,2534
0500000US31151,31151,"Saline County, Nebraska",21455,1247
0500000US31153,31153,"Sarpy County, Nebraska",30042,430
0500000US31155,31155,"Saunders County, Nebraska",28758,1504
0500000US31157,31157,"Scotts Bluff County, Nebraska",22345,897
0500000US31159,31159,"Seward County, Nebraska",28183,1588
0500000US31161,31161,"Sheridan County, Nebraska",22576,1493
0500000US31163,31163,"Sherman County, Nebraska",23451,1501
0500000US31165,31165,"Sioux County, Nebraska",31635,7118
0500000US31167,31167,"Stanton County, Nebraska",22764,991
0500000US31169,31169,"Thayer County, Nebraska",23314,1380
0500000US31171,31171,"Thomas County, Nebraska",26231,3569
0500000US31173,31173,"Thurston County, Nebraska",16914,844
0500000US31175,31175,"Valley County, Nebraska",23202,1556
0500000US31177,31177,"Washington County, Nebraska",29083,1094
0500000US31179,31179,"Wayne County, Nebraska",21352,1102
0500000US31181,31181,"Webster County, Nebraska",21392,1188
0500000US31183,31183,"Wheeler County, Nebraska",26391,5443
0500000US31185,31185,"York County, Nebraska",27582,2234
0500000US32001,32001,"Churchill County, Nevada",25134,1486
0500000US32003,32003,"Clark County, Nevada",26737,215
0500000US32005,32005,"Douglas County, Nevada",34743,2329
0500000US32007,32007,"Elko County, Nevada",27440,826
0500000US32009,32009,"Esmeralda County, Nevada",25846,6202
0500000US32011,32011,"Eureka County, Nevada",25843,3914
0500000US32013,32013,"Humboldt County, Nevada",26862,1529
0500000US32015,32015,"Lander County, Nevada",29201,4207
0500000US32017,32017,"Lincoln County, Nevada",19215,2444
0500000US32019,32019,"Lyon County, Nevada",21003,1037
0500000US32021,32021,"Mineral County, Nevada",22257,2548
0500000US32023,32023,"Nye County, Nevada",22109,1127
0500000US32027,32027,"Pershing County, Nevada",17238,1687
0500000US32029,32029,"Storey County, Nevada",33043,3962
0500000US32031,32031,"Washoe County, Nevada",29024,452
0500000US32033,32033,"White Pine County, Nevada",22801,1869
0500000US32510,32510,"Carson City, Nevada",26874,976
0500000US33001,33001,"Belknap County, New Hampshire",30178,1058
0500000US33003,33003,"Carroll County, New Hampshire",29374,1273
0500000US33005,33005,"Cheshire County, New Hampshire",27936,824
0500000US33007,33007,"Coos County, New Hampshire",24059,1027
0500000US33009,33009,"Grafton County, New Hampshire",29699,875
0500000US33011,33011,"Hillsborough County, New Hampshire",34208,432
0500000US33013,33013,"Merrimack County, New Hampshire",31355,619
0500000US33015,33015,"Rockingham County, New Hampshire",37820,612
0500000US33017,33017,"Strafford County, New Hampshire",29338,942
0500000US33019,33019,"Sullivan County, New Hampshire",28045,859
0500000US34001,34001,"Atlantic County, New Jersey",27227,519
0500000US34003,34003,"Bergen County, New Jersey",43234,427
0500000US34005,34005,"Burlington County, New Jersey",36590,375
0500000US34007,34007,"Camden County, New Jersey",30652,403
0500000US34009,34009,"Cape May County, New Jersey",33882,1018
0500000US34011,34011,"Cumberland County, New Jersey",22469,474
0500000US34013,34013,"Essex County, New Jersey",32171,402
0500000US34015,34015,"Gloucester County, New Jersey",32459,480
0500000US34017,34017,"Hudson County, New Jersey",32519,500
0500000US34019,34019,"Hunterdon County, New Jersey",49916,1085
0500000US34021,34021,"Mercer County, New Jersey",37246,609
0500000US34023,34023,"Middlesex County, New Jersey",34494,353
0500000US34025,34025,"Monmouth County, New Jersey",42678,612
0500000US34027,34027,"Morris County, New Jersey",48252,743
0500000US34029,34029,"Ocean County, New Jersey",30397,364
0500000US34031,34031,"Passaic County, New Jersey",27122,364
0500000US34033,34033,"Salem County, New Jersey",28204,601
0500000US34035,34035,"Somerset County, New Jersey",47985,859
0500000US34037,34037,"Sussex County, New Jersey",37034,712
0500000US34039,34039,"Union County, New Jersey",34904,548
0500000US34041,34041,"Warren County, New Jersey",33573,724
0500000US35001,35001,"Bernalillo County, New Mexico",26766,355
0500000US35003,35003,"Catron County, New Mexico",19549,2067
0500000US35005,35005,"Chaves County, New Mexico",19433,783
0500000US35006,35006,"Cibola County, New Mexico",15508,891
0500000US35007,35007,"Colfax County, New Mexico",21087,1196
0500000US35009,35009,"Curry County, New Mexico",21179,728
0500000US35011,35011,"De Baca County, New Mexico",19357,3349
0500000US35013,35013,"Doña Ana County, New Mexico",19517,446
0500000US35015,35015,"Eddy County, New Mexico",27092,2126
0500000US35017,35017,"Grant County, New Mexico",22415,1699
0500000US35019,35019,"Guadalupe County, New Mexico",14189,1799
0500000US35021,35021,"Harding County, New Mexico",19401,3239
0500000US35023,35023,"Hidalgo County, New Mexico",19164,2056
0500000US35025,35025,"Lea County, New Mexico",21506,671
0500000US35027,35027,"Lincoln County, New Mexico",24960,1630
0500000US35028,35028,"Los Alamos County, New Mexico",50740,2236
0500000US35029,35029,"Luna County, New Mexico",16546,1544
0500000US35031,35031,"McKinley County, New Mexico",13445,556
0500000US35033,35033,"Mora County, New Mexico",22561,4039
0500000US35035,35035,"Otero County, New Mexico",19834,898
0500000US35037,35037,"Quay County, New Mexico",18775,1302
0500000US35039,35039,"Rio Arriba County, New Mexico",20253,763
0500000US35041,35041,"Roosevelt County, New Mexico",18086,1001
0500000US35043,35043,"Sandoval County, New Mexico",26848,780
0500000US35045,35045,"San Juan County, New Mexico",21561,656
0500000US35047,35047,"San Miguel County, New Mexico",18576,1156
0500000US35049,35049,"Santa Fe County, New Mexico",32530,913
0500000US35051,35051,"Sierra County, New Mexico",16734,2001
0500000US35053,35053,"Socorro County, New Mexico",17795,1772
0500000US35055,35055,"Taos County, New Mexico",21684,1206
0500000US35057,35057,"Torrance County, New Mexico",17849,1270
0500000US35059,35059,"Union County, New Mexico",20488,2048
0500000US35061,35061,"Valencia County, New Mexico",20416,777
0500000US36001,36001,"Albany County, New York",31924,522
0500000US36003,36003,"Allegany County, New York",20571,497
0500000US36005,36005,"Bronx County, New York",18048,170
0500000US36007,36007,"Broome County, New York",24872,441
0500000US36009,36009,"Cattaraugus County, New York",21726,441
0500000US36011,36011,"Cayuga County, New York",24299,521
0500000US36013,36013,"Chautauqua County, New York",21742,409
0500000US36015,36015,"Chemung County, New York",24413,785
0500000US36017,36017,"Chenango County, New York",22778,1044
0500000US36019,36019,"Clinton County, New York",24323,781
0500000US36021,36021,"Columbia County, New York",32934,1676
0500000US36023,36023,"Cortland County, New York",22788,804
0500000US36025,36025,"Delaware County, New York",22695,678
0500000US36027,36027,"Dutchess County, New York",33037,493
0500000US36029,36029,"Erie County, New York",27700,231
0500000US36031,36031,"Essex County, New York",25964,1259
0500000US36033,36033,"Franklin County, New York",21570,603
0500000US36035,36035,"Fulton County, New York",23527,895
0500000US36037,36037,"Genesee County, New York",25355,705
0500000US36039,36039,"Greene County, New York",23842,923
0500000US36041,36041,"Hamilton County, New York",28935,1534
0500000US36043,36043,"Herkimer County, New York",23129,661
0500000US36045,36045,"Jefferson County, New York",23004,437
0500000US36047,36047,"Kings County, New York",24649,169
0500000US36049,36049,"Lewis County, New York",22211,583
0500000US36051,36051,"Livingston County, New York",23881,602
0500000US36053,36053,"Madison County, New York",24623,571
0500000US36055,36055,"Monroe County, New York",28240,327
0500000US36057,36057,"Montgomery County, New York",22936,663
0500000US36059,36059,"Nassau County, New York",42286,366
0500000US36061,36061,"New York County, New York",61951,767
0500000US36063,36063,"Niagara County, New York",25492,411
0500000US36065,36065,"Oneida County, New York",24890,439
0500000US36067,36067,"Onondaga County, New York",28596,317
0500000US36069,36069,"Ontario County, New York",29388,753
0500000US36071,36071,"Orange County, New York",30397,392
0500000US36073,36073,"Orleans County, New York",21873,648
0500000US36075,36075,"Oswego County, New York",22704,463
0500000US36077,36077,"Otsego County, New York",23807,592
0500000US36079,36079,"Putnam County, New York",40762,1126
0500000US36081,36081,"Queens County, New York",26373,187
0500000US36083,36083,"Rensselaer County, New York",29647,458
0500000US36085,36085,"Richmond County, New York",31537,476
0500000US36087,36087,"Rockland County, New York",35214,486
0500000US36089,36089,"St. Lawrence County, New York",21851,504
0500000US36091,36091,"Saratoga County, New York",34125,512
0500000US36093,36093,"Schenectady County, New York",28326,547
0500000US36095,36095,"Schoharie County, New York",25477,974
0500000US36097,36097,"Schuyler County, New York",23952,1041
0500000US36099,36099,"Seneca County, New York",22652,663
0500000US36101,36101,"Steuben County, New York",24756,565
0500000US36103,36103,"Suffolk County, New York",36819,299
0500000US36105,36105,"Sullivan County, New York",24462,677
0500000US36107,36107,"Tioga County, New York",26831,975
0500000US36109,36109,"Tompkins County, New York",27010,788
0500000US36111,36111,"Ulster County, New York",30232,679
0500000US36113,36113,"Warren County, New York",29369,787
0500000US36115,36115,"Washington County, New York",23512,669
0500000US36117,36117,"Wayne County, New York",25251,654
0500000US36119,36119,"Westchester County, New York",48385,626
0500000US36121,36121,"Wyoming County, New York",22369,678
0500000US36123,36123,"Yates County, New York",24124,1362
0500000US37001,37001,"Alamance County, North Carolina",23517,566
0500000US37003,37003,"Alexander County, North Carolina",20626,1271
0500000US37005,37005,"Alleghany County, North Carolina",18563,1414
0500000US37007,37007,"Anson County, North Carolina",16694,1070
0500000US37009,37009,"Ashe County, North Carolina",20679,872
0500000US37011,37011,"Avery County, North Carolina",23616,4098
0500000US37013,37013,"Beaufort County, North Carolina",22326,1325
0500000US37015,37015,"Bertie County, North Carolina",17977,1511
0500000US37017,37017,"Bladen County, North Carolina",18936,1013
0500000US37019,37019,"Brunswick County, North Carolina",27100,1254
0500000US37021,37021,"Buncombe County, North Carolina",26219,572
0500000US37023,37023,"Burke County, North Carolina",19628,592
0500000US37025,37025,"Cabarrus County, North Carolina",26071,664
0500000US37027,37027,"Caldwell County, North Carolina",19624,678
0500000US37029,37029,"Camden County, North Carolina",25098,2111
0500000US37031,37031,"Carteret County, North Carolina",27566,1055
0500000US37033,37033,"Caswell County, North Carolina",18191,943
0500000US37035,37035,"Catawba County, North Carolina",23466,698
0500000US37037,37037,"Chatham County, North Carolina",31015,1396
0500000US37039,37039,"Cherokee County, North Carolina",19008,1119
0500000US37041,37041,"Chowan County, North Carolina",19014,1345
0500000US37043,37043,"Clay County, North Carolina",21989,1902
0500000US37045,37045,"Cleveland County, North Carolina",19591,528
0500000US37047,37047,"Columbus County, North Carolina",18861,823
0500000US37049,37049,"Craven County, North Carolina",24575,739
0500000US37051,37051,"Cumberland County, North Carolina",23133,391
0500000US37053,37053,"Currituck County, North Carolina",25526,1514
0500000US37055,37055,"Dare County, North Carolina",30719,1330
0500000US37057,37057,"Davidson County, North Carolina",22503,523
0500000US37059,37059,"Davie County, North Carolina",26864,1052
0500000US37061,37061,"Duplin County, North Carolina",16927,591
0500000US37063,37063,"Durham County, North Carolina",28634,588
0500000US37065,37065,"Edgecombe County, North Carolina",17247,549
0500000US37067,37067,"Forsyth County, North Carolina",26377,512
0500000US37069,37069,"Franklin County, North Carolina",21710,784
0500000US37071,37071,"Gaston County, North Carolina",22929,543
0500000US37073,37073,"Gates County, North Carolina",21289,1120
0500000US37075,37075,"Graham County, North Carolina",19401,2270
0500000US37077,37077,"Granville County, North Carolina",22144,764
0500000US37079,37079,"Greene County, North Carolina",17613,754
0500000US37081,37081,"Guilford County, North Carolina",26384,368
0500000US37083,37083,"Halifax County, North Carolina",18176,740
0500000US37085,37085,"Harnett County, North Carolina",20039,401
0500000US37087,37087,"Haywood County, North Carolina",24624,999
0500000US37089,37089,"Henderson County, North Carolina",26260,867
0500000US37091,37091,"Hertford County, North Carolina",17993,1158
0500000US37093,37093,"Hoke County, North Carolina",18708,935
0500000US37095,37095,"Hyde County, North Carolina",17535,2096
0500000US37097,37097,"Iredell County, North Carolina",26348,825
0500000US37099,37099,"Jackson County, North Carolina",20527,1395
0500000US37101,37101,"Johnston County, North Carolina",22671,466
0500000US37103,37103,"Jones County, North Carolina",19238,1256
0500000US37105,37105,"Lee County, North Carolina",21716,769
0500000US37107,37107,"Lenoir County, North Carolina",19741,692
0500000US37109,37109,"Lincoln County, North Carolina",25647,738
0500000US37111,37111,"McDowell County, North Carolina",19537,712
0500000US37113,37113,"Macon County, North Carolina",24003,1618
0500000US37115,37115,"Madison County, North Carolina",19953,1071
0500000US37117,37117,"Martin County, North Carolina",18812,920
0500000US37119,37119,"Mecklenburg County, North Carolina",32631,433
0500000US37121,37121,"Mitchell County, North Carolina",20600,2133
0500000US37123,37123,"Montgomery County, North Carolina",18834,1310
0500000US37125,37125,"Moore County, North Carolina",28598,1447
0500000US37127,37127,"Nash County, North Carolina",23364,653
0500000US37129,37129,"New Hanover County, North Carolina",29834,873
0500000US37131,37131,"Northampton County, North Carolina",18197,1208
0500000US37133,37133,"Onslow County, North Carolina",21455,377
0500000US37135,37135,"Orange County, North Carolina",34031,942
0500000US37137,37137,"Pamlico County, North Carolina",24001,2190
0500000US37139,37139,"Pasquotank County, North Carolina",22523,1505
0500000US37141,37141,"Pender County, North Carolina",23217,1192
0500000US37143,37143,"Perquimans County, North Carolina",22715,1697
0500000US37145,37145,"Person County, North Carolina",21508,726
0500000US37147,37147,"Pitt County, North Carolina",22652,707
0500000US37149,37149,"Polk County, North Carolina",23983,1727
0500000US37151,37151,"Randolph County, North Carolina",21526,1032
0500000US37153,37153,"Richmond County, North Carolina",16720,672
0500000US37155,37155,"Robeson County, North Carolina",15644,483
0500000US37157,37157,"Rockingham County, North Carolina",20944,456
0500000US37159,37159,"Rowan County, North Carolina",21054,590
0500000US37161,37161,"Rutherford County, North Carolina",19543,793
0500000US37163,37163,"Sampson County, North Carolina",19570,681
0500000US37165,37165,"Scotland County, North Carolina",16589,705
0500000US37167,37167,"Stanly County, North Carolina",20954,624
0500000US37169,37169,"Stokes County, North Carolina",21063,757
0500000US37171,37171,"Surry County, North Carolina",20352,561
0500000US37173,37173,"Swain County, North Carolina",20904,1641
0500000US37175,37175,"Transylvania County, North Carolina",23908,1471
0500000US37177,37177,"Tyrrell County, North Carolina",17525,2255
0500000US37179,37179,"Union County, North Carolina",28730,582
0500000US37181,37181,"Vance County, North Carolina",17760,591
0500000US37183,37183,"Wake County, North Carolina",33135,355
0500000US37185,37185,"Warren County, North Carolina",18902,1308
0500000US37187,37187,"Washington County, North Carolina",18445,1437
0500000US37189,37189,"Watauga County, North Carolina",21456,1143
0500000US37191,37191,"Wayne County, North Carolina",21111,512
0500000US37193,37193,"Wilkes County, North Carolina",18976,1137
0500000US37195,37195,"Wilson County, North Carolina",20671,558
0500000US37197,37197,"Yadkin County, North Carolina",21897,1329
0500000US37199,37199,"Yancey County, North Carolina",19404,1268
0500000US38001,38001,"Adams County, North Dakota",26655,2230
0500000US38003,38003,"Barnes County, North Dakota",31769,3149
0500000US38005,38005,"Benson County, North Dakota",17220,1169
0500000US38007,38007,"Billings County, North Dakota",32682,4888
0500000US38009,38009,"Bottineau County, North Dakota",30625,3749
0500000US38011,38011,"Bowman County, North Dakota",30681,2948
0500000US38013,38013,"Burke County, North Dakota",35716,4851
0500000US38015,38015,"Burleigh County, North Dakota",31204,1040
0500000US38017,38017,"Cass County, North Dakota",30389,735
0500000US38019,38019,"Cavalier County, North Dakota",29438,1983
0500000US38021,38021,"Dickey County, North Dakota",25425,1965
0500000US38023,38023,"Divide County, North Dakota",33879,4769
0500000US38025,38025,"Dunn County, North Dakota",32625,3510
0500000US38027,38027,"Eddy County, North Dakota",23125,1813
0500000US38029,38029,"Emmons County, North Dakota",25134,2334
0500000US38031,38031,"Foster County, North Dakota",33164,7129
0500000US38033,38033,"Golden Valley County, North Dakota",25458,3197
0500000US38035,38035,"Grand Forks County, North Dakota",26835,987
0500000US38037,38037,"Grant County, North Dakota",27561,2582
0500000US38039,38039,"Griggs County, North Dakota",26197,2109
0500000US38041,38041,"Hettinger County, North Dakota",26723,2818
0500000US38043,38043,"Kidder County, North Dakota",26841,2064
0500000US38045,38045,"LaMoure County, North Dakota",31349,2402
0500000US38047,38047,"Logan County, North Dakota",27289,4855
0500000US38049,38049,"McHenry County, North Dakota",26418,1576
0500000US38051,38051,"McIntosh County, North Dakota",24134,1720
0500000US38053,38053,"McKenzie County, North Dakota",33574,3160
0500000US38055,38055,"McLean County, North Dakota",29016,1130
0500000US38057,38057,"Mercer County, North Dakota",31331,2508
0500000US38059,38059,"Morton County, North Dakota",28853,1475
0500000US38061,38061,"Mountrail County, North Dakota",31285,1803
0500000US38063,38063,"Nelson County, North Dakota",28396,3339
0500000US38065,38065,"Oliver County, North Dakota",28695,3055
0500000US38067,38067,"Pembina County, North Dakota",27438,1220
0500000US38069,38069,"Pierce County, North Dakota",24110,1923
0500000US38071,38071,"Ramsey County, North Dakota",27182,2568
0500000US38073,38073,"Ransom County, North Dakota",24424,1295
0500000US38075,38075,"Renville County, North Dakota",30565,2418
0500000US38077,38077,"Richland County, North Dakota",26992,1253
0500000US38079,38079,"Rolette County, North Dakota",15285,998
0500000US38081,38081,"Sargent County, North Dakota",27187,1458
0500000US38083,38083,"Sheridan County, North Dakota",26699,4108
0500000US38085,38085,"Sioux County, North Dakota",14265,2100
0500000US38087,38087,"Slope County, North Dakota",27276,4101
0500000US38089,38089,"Stark County, North Dakota",29209,984
0500000US38091,38091,"Steele County, North Dakota",29920,3425
0500000US38093,38093,"Stutsman County, North Dakota",26287,1114
0500000US38095,38095,"Towner County, North Dakota",30153,2825
0500000US38097,38097,"Traill County, North Dakota",25807,1429
0500000US38099,38099,"Walsh County, North Dakota",26456,1634
0500000US38101,38101,"Ward County, North Dakota",27272,826
0500000US38103,38103,"Wells County, North Dakota",26881,1893
0500000US38105,38105,"Williams County, North Dakota",35824,2140
0500000US39001,39001,"Adams County, Ohio",18238,1290
0500000US39003,39003,"Allen County, Ohio",22187,620
0500000US39005,39005,"Ashland County, Ohio",21740,1218
0500000US39007,39007,"Ashtabula County, Ohio",20135,463
0500000US39009,39009,"Athens County, Ohio",17055,552
0500000US39011,39011,"Auglaize County, Ohio",25901,1788
0500000US39013,39013,"Belmont County, Ohio",21861,463
0500000US39015,39015,"Brown County, Ohio",20655,865
0500000US39017,39017,"Butler County, Ohio",26492,377
0500000US39019,39019,"Carroll County, Ohio",21211,835
0500000US39021,39021,"Champaign County, Ohio",23699,1061
0500000US39023,39023,"Clark County, Ohio",22616,440
0500000US39025,39025,"Clermont County, Ohio",28901,600
0500000US39027,39027,"Clinton County, Ohio",22367,897
0500000US39029,39029,"Columbiana County, Ohio",21308,613
0500000US39031,39031,"Coshocton County, Ohio",20701,1017
0500000US39033,39033,"Crawford County, Ohio",21107,810
0500000US39035,39035,"Cuyahoga County, Ohio",27136,263
0500000US39037,39037,"Darke County, Ohio",22714,886
0500000US39039,39039,"Defiance County, Ohio",22923,762
0500000US39041,39041,"Delaware County, Ohio",40812,862
0500000US39043,39043,"Erie County, Ohio",25867,703
0500000US39045,39045,"Fairfield County, Ohio",27134,571
0500000US39047,39047,"Fayette County, Ohio",20594,964
0500000US39049,39049,"Franklin County, Ohio",28062,246
0500000US39051,39051,"Fulton County, Ohio",23994,679
0500000US39053,39053,"Gallia County, Ohio",21290,1086
0500000US39055,39055,"Geauga County, Ohio",34514,1114
0500000US39057,39057,"Greene County, Ohio",29755,692
0500000US39059,39059,"Guernsey County, Ohio",20122,745
0500000US39061,39061,"Hamilton County, Ohio",29503,362
0500000US39063,39063,"Hancock County, Ohio",25785,790
