GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median value (dollars),Margin of Error; Median value (dollars)
0500000US29173,29173,"Ralls County, Missouri",120200,8819
0500000US29175,29175,"Randolph County, Missouri",89300,6267
0500000US29177,29177,"Ray County, Missouri",125700,7566
0500000US29179,29179,"Reynolds County, Missouri",82200,9817
0500000US29181,29181,"Ripley County, Missouri",82300,5538
0500000US29183,29183,"St. Charles County, Missouri",192900,1518
0500000US29185,29185,"St. Clair County, Missouri",78100,4511
0500000US29186,29186,"Ste. Genevieve County, Missouri",136500,8839
0500000US29187,29187,"St. Francois County, Missouri",106100,5870
0500000US29189,29189,"St. Louis County, Missouri",176000,1615
0500000US29195,29195,"Saline County, Missouri",92800,5696
0500000US29197,29197,"Schuyler County, Missouri",80800,7665
0500000US29199,29199,"Scotland County, Missouri",77200,13146
0500000US29201,29201,"Scott County, Missouri",99500,5742
0500000US29203,29203,"Shannon County, Missouri",90400,10352
0500000US29205,29205,"Shelby County, Missouri",73100,3595
0500000US29207,29207,"Stoddard County, Missouri",89700,4708
0500000US29209,29209,"Stone County, Missouri",155500,8946
0500000US29211,29211,"Sullivan County, Missouri",78500,6974
0500000US29213,29213,"Taney County, Missouri",120100,5203
0500000US29215,29215,"Texas County, Missouri",103000,7191
0500000US29217,29217,"Vernon County, Missouri",93200,5254
0500000US29219,29219,"Warren County, Missouri",158900,5993
0500000US29221,29221,"Washington County, Missouri",80400,5386
0500000US29223,29223,"Wayne County, Missouri",69600,6205
0500000US29225,29225,"Webster County, Missouri",119500,4561
0500000US29227,29227,"Worth County, Missouri",58900,7840
0500000US29229,29229,"Wright County, Missouri",89800,10736
0500000US29510,29510,"St. Louis city, Missouri",120900,2351
0500000US30001,30001,"Beaverhead County, Montana",168000,7758
0500000US30003,30003,"Big Horn County, Montana",96500,5397
0500000US30005,30005,"Blaine County, Montana",86000,5022
0500000US30007,30007,"Broadwater County, Montana",192400,21154
0500000US30009,30009,"Carbon County, Montana",217700,11481
0500000US30011,30011,"Carter County, Montana",86400,16812
0500000US30013,30013,"Cascade County, Montana",165800,2566
0500000US30015,30015,"Chouteau County, Montana",121900,9499
0500000US30017,30017,"Custer County, Montana",145100,10108
0500000US30019,30019,"Daniels County, Montana",119300,10908
0500000US30021,30021,"Dawson County, Montana",158900,11189
0500000US30023,30023,"Deer Lodge County, Montana",122700,14978
0500000US30025,30025,"Fallon County, Montana",151700,18701
0500000US30027,30027,"Fergus County, Montana",119700,10039
0500000US30029,30029,"Flathead County, Montana",236800,5732
0500000US30031,30031,"Gallatin County, Montana",285200,6108
0500000US30033,30033,"Garfield County, Montana",117900,21069
0500000US30035,30035,"Glacier County, Montana",100600,12380
0500000US30037,30037,"Golden Valley County, Montana",94200,24799
0500000US30039,30039,"Granite County, Montana",216000,15564
0500000US30041,30041,"Hill County, Montana",131300,6696
0500000US30043,30043,"Jefferson County, Montana",247900,10883
0500000US30045,30045,"Judith Basin County, Montana",136500,21502
0500000US30047,30047,"Lake County, Montana",226300,8792
0500000US30049,30049,"Lewis and Clark County, Montana",212600,3679
0500000US30051,30051,"Liberty County, Montana",104100,15952
0500000US30053,30053,"Lincoln County, Montana",173900,16504
0500000US30055,30055,"McCone County, Montana",138500,33648
0500000US30057,30057,"Madison County, Montana",240300,19004
0500000US30059,30059,"Meagher County, Montana",122200,12848
0500000US30061,30061,"Mineral County, Montana",166800,15117
0500000US30063,30063,"Missoula County, Montana",243700,3941
0500000US30065,30065,"Musselshell County, Montana",148800,36707
0500000US30067,30067,"Park County, Montana",222500,9715
0500000US30069,30069,"Petroleum County, Montana",83000,44985
0500000US30071,30071,"Phillips County, Montana",118500,14689
0500000US30073,30073,"Pondera County, Montana",116600,8090
0500000US30075,30075,"Powder River County, Montana",108700,8769
0500000US30077,30077,"Powell County, Montana",136600,13722
0500000US30079,30079,"Prairie County, Montana",80600,12153
0500000US30081,30081,"Ravalli County, Montana",238100,10927
0500000US30083,30083,"Richland County, Montana",203700,18368
0500000US30085,30085,"Roosevelt County, Montana",117000,8665
0500000US30087,30087,"Rosebud County, Montana",113200,11430
0500000US30089,30089,"Sanders County, Montana",183100,18414
0500000US30091,30091,"Sheridan County, Montana",144300,22093
0500000US30093,30093,"Silver Bow County, Montana",133700,8150
0500000US30095,30095,"Stillwater County, Montana",213100,16467
0500000US30097,30097,"Sweet Grass County, Montana",217300,32162
0500000US30099,30099,"Teton County, Montana",147900,13540
0500000US30101,30101,"Toole County, Montana",129600,15301
0500000US30103,30103,"Treasure County, Montana",81400,29491
0500000US30105,30105,"Valley County, Montana",143000,17139
0500000US30107,30107,"Wheatland County, Montana",89700,9861
0500000US30109,30109,"Wibaux County, Montana",109600,15825
0500000US30111,30111,"Yellowstone County, Montana",201500,3348
0500000US31001,31001,"Adams County, Nebraska",110600,4645
0500000US31003,31003,"Antelope County, Nebraska",78400,3424
0500000US31005,31005,"Arthur County, Nebraska",102300,13796
0500000US31007,31007,"Banner County, Nebraska",129200,17794
0500000US31009,31009,"Blaine County, Nebraska",106500,21420
0500000US31011,31011,"Boone County, Nebraska",104400,5981
0500000US31013,31013,"Box Butte County, Nebraska",99500,8711
0500000US31015,31015,"Boyd County, Nebraska",56200,7265
0500000US31017,31017,"Brown County, Nebraska",80100,6610
0500000US31019,31019,"Buffalo County, Nebraska",155900,3916
0500000US31021,31021,"Burt County, Nebraska",90500,4342
0500000US31023,31023,"Butler County, Nebraska",108200,4803
0500000US31025,31025,"Cass County, Nebraska",160900,5625
0500000US31027,31027,"Cedar County, Nebraska",110500,5230
0500000US31029,31029,"Chase County, Nebraska",95900,7786
0500000US31031,31031,"Cherry County, Nebraska",122300,12062
0500000US31033,31033,"Cheyenne County, Nebraska",114300,6680
0500000US31035,31035,"Clay County, Nebraska",82100,4059
0500000US31037,31037,"Colfax County, Nebraska",93100,8482
0500000US31039,31039,"Cuming County, Nebraska",109200,6896
0500000US31041,31041,"Custer County, Nebraska",93000,7762
0500000US31043,31043,"Dakota County, Nebraska",108400,6220
0500000US31045,31045,"Dawes County, Nebraska",104200,13460
0500000US31047,31047,"Dawson County, Nebraska",95600,6364
0500000US31049,31049,"Deuel County, Nebraska",72900,7656
0500000US31051,31051,"Dixon County, Nebraska",86200,4504
0500000US31053,31053,"Dodge County, Nebraska",114700,4054
0500000US31055,31055,"Douglas County, Nebraska",149300,1072
0500000US31057,31057,"Dundy County, Nebraska",70700,7901
0500000US31059,31059,"Fillmore County, Nebraska",75000,3200
0500000US31061,31061,"Franklin County, Nebraska",60400,4741
0500000US31063,31063,"Frontier County, Nebraska",95000,7759
0500000US31065,31065,"Furnas County, Nebraska",62500,7645
0500000US31067,31067,"Gage County, Nebraska",108000,4975
0500000US31069,31069,"Garden County, Nebraska",83100,9493
0500000US31071,31071,"Garfield County, Nebraska",92400,13132
0500000US31073,31073,"Gosper County, Nebraska",113000,8143
0500000US31075,31075,"Grant County, Nebraska",52500,8914
0500000US31077,31077,"Greeley County, Nebraska",65600,7824
0500000US31079,31079,"Hall County, Nebraska",128200,4654
0500000US31081,31081,"Hamilton County, Nebraska",123200,9117
0500000US31083,31083,"Harlan County, Nebraska",84400,6240
0500000US31085,31085,"Hayes County, Nebraska",80500,16859
0500000US31087,31087,"Hitchcock County, Nebraska",59000,6325
0500000US31089,31089,"Holt County, Nebraska",96900,6586
0500000US31091,31091,"Hooker County, Nebraska",77900,7301
0500000US31093,31093,"Howard County, Nebraska",115100,8577
0500000US31095,31095,"Jefferson County, Nebraska",76900,6848
0500000US31097,31097,"Johnson County, Nebraska",80900,7731
0500000US31099,31099,"Kearney County, Nebraska",119000,7913
0500000US31101,31101,"Keith County, Nebraska",104600,9583
0500000US31103,31103,"Keya Paha County, Nebraska",79000,17025
0500000US31105,31105,"Kimball County, Nebraska",83000,4838
0500000US31107,31107,"Knox County, Nebraska",84500,4596
0500000US31109,31109,"Lancaster County, Nebraska",157000,1459
0500000US31111,31111,"Lincoln County, Nebraska",119600,5740
0500000US31113,31113,"Logan County, Nebraska",116500,16468
0500000US31115,31115,"Loup County, Nebraska",119500,33425
0500000US31117,31117,"McPherson County, Nebraska",147900,54153
0500000US31119,31119,"Madison County, Nebraska",121900,4372
0500000US31121,31121,"Merrick County, Nebraska",88300,5263
0500000US31123,31123,"Morrill County, Nebraska",84700,5523
0500000US31125,31125,"Nance County, Nebraska",81600,4177
0500000US31127,31127,"Nemaha County, Nebraska",109200,11696
0500000US31129,31129,"Nuckolls County, Nebraska",56700,5924
0500000US31131,31131,"Otoe County, Nebraska",124100,6290
0500000US31133,31133,"Pawnee County, Nebraska",65900,8631
0500000US31135,31135,"Perkins County, Nebraska",99400,9178
0500000US31137,31137,"Phelps County, Nebraska",114300,6554
0500000US31139,31139,"Pierce County, Nebraska",96900,4742
0500000US31141,31141,"Platte County, Nebraska",131200,4889
0500000US31143,31143,"Polk County, Nebraska",102300,6728
0500000US31145,31145,"Red Willow County, Nebraska",88400,5416
0500000US31147,31147,"Richardson County, Nebraska",71300,6723
0500000US31149,31149,"Rock County, Nebraska",67100,11502
0500000US31151,31151,"Saline County, Nebraska",99100,5618
0500000US31153,31153,"Sarpy County, Nebraska",167600,1396
0500000US31155,31155,"Saunders County, Nebraska",155700,5407
0500000US31157,31157,"Scotts Bluff County, Nebraska",111200,4500
0500000US31159,31159,"Seward County, Nebraska",154200,4008
0500000US31161,31161,"Sheridan County, Nebraska",78900,8583
0500000US31163,31163,"Sherman County, Nebraska",84900,4404
0500000US31165,31165,"Sioux County, Nebraska",97500,23058
0500000US31167,31167,"Stanton County, Nebraska",111200,6772
0500000US31169,31169,"Thayer County, Nebraska",68900,6157
0500000US31171,31171,"Thomas County, Nebraska",103700,26389
0500000US31173,31173,"Thurston County, Nebraska",75600,8050
0500000US31175,31175,"Valley County, Nebraska",89900,10861
0500000US31177,31177,"Washington County, Nebraska",178000,8609
0500000US31179,31179,"Wayne County, Nebraska",129100,7037
0500000US31181,31181,"Webster County, Nebraska",77900,5734
0500000US31183,31183,"Wheeler County, Nebraska",100500,32988
0500000US31185,31185,"York County, Nebraska",120800,7576
0500000US32001,32001,"Churchill County, Nevada",157800,8187
0500000US32003,32003,"Clark County, Nevada",186700,1647
0500000US32005,32005,"Douglas County, Nevada",282500,10190
0500000US32007,32007,"Elko County, Nevada",197500,7952
0500000US32009,32009,"Esmeralda County, Nevada",77900,20782
0500000US32011,32011,"Eureka County, Nevada",93800,26733
0500000US32013,32013,"Humboldt County, Nevada",165100,8956
0500000US32015,32015,"Lander County, Nevada",128200,46621
0500000US32017,32017,"Lincoln County, Nevada",130700,20037
0500000US32019,32019,"Lyon County, Nevada",143200,5379
0500000US32021,32021,"Mineral County, Nevada",85200,8951
0500000US32023,32023,"Nye County, Nevada",109100,7541
0500000US32027,32027,"Pershing County, Nevada",105100,15745
0500000US32029,32029,"Storey County, Nevada",192700,31632
0500000US32031,32031,"Washoe County, Nevada",236900,3193
0500000US32033,32033,"White Pine County, Nevada",127100,11871
0500000US32510,32510,"Carson City, Nevada",199500,8525
0500000US33001,33001,"Belknap County, New Hampshire",219200,5570
0500000US33003,33003,"Carroll County, New Hampshire",227300,7650
0500000US33005,33005,"Cheshire County, New Hampshire",187300,3901
0500000US33007,33007,"Coos County, New Hampshire",122000,5077
0500000US33009,33009,"Grafton County, New Hampshire",214100,5493
0500000US33011,33011,"Hillsborough County, New Hampshire",248500,2060
0500000US33013,33013,"Merrimack County, New Hampshire",225200,3262
0500000US33015,33015,"Rockingham County, New Hampshire",288300,2466
0500000US33017,33017,"Strafford County, New Hampshire",214000,4447
0500000US33019,33019,"Sullivan County, New Hampshire",171800,4279
0500000US34001,34001,"Atlantic County, New Jersey",222200,3297
0500000US34003,34003,"Bergen County, New Jersey",443400,2449
0500000US34005,34005,"Burlington County, New Jersey",245000,1826
0500000US34007,34007,"Camden County, New Jersey",193500,1490
0500000US34009,34009,"Cape May County, New Jersey",296100,5720
0500000US34011,34011,"Cumberland County, New Jersey",161900,2664
0500000US34013,34013,"Essex County, New Jersey",356300,3593
0500000US34015,34015,"Gloucester County, New Jersey",213200,2241
0500000US34017,34017,"Hudson County, New Jersey",341300,3787
0500000US34019,34019,"Hunterdon County, New Jersey",389500,5171
0500000US34021,34021,"Mercer County, New Jersey",277400,3631
0500000US34023,34023,"Middlesex County, New Jersey",324500,2072
0500000US34025,34025,"Monmouth County, New Jersey",387500,2370
0500000US34027,34027,"Morris County, New Jersey",428900,3808
0500000US34029,34029,"Ocean County, New Jersey",264200,1948
0500000US34031,34031,"Passaic County, New Jersey",333400,2911
0500000US34033,34033,"Salem County, New Jersey",186200,4068
0500000US34035,34035,"Somerset County, New Jersey",404100,6133
0500000US34037,34037,"Sussex County, New Jersey",265600,2985
0500000US34039,34039,"Union County, New Jersey",347500,2876
0500000US34041,34041,"Warren County, New Jersey",254400,4006
0500000US35001,35001,"Bernalillo County, New Mexico",186500,1386
0500000US35003,35003,"Catron County, New Mexico",161200,9833
0500000US35005,35005,"Chaves County, New Mexico",102400,4705
0500000US35006,35006,"Cibola County, New Mexico",86900,3695
0500000US35007,35007,"Colfax County, New Mexico",110600,8642
0500000US35009,35009,"Curry County, New Mexico",125900,6623
0500000US35011,35011,"De Baca County, New Mexico",70000,40321
0500000US35013,35013,"Doña Ana County, New Mexico",137300,4488
0500000US35015,35015,"Eddy County, New Mexico",134100,7503
0500000US35017,35017,"Grant County, New Mexico",135000,10652
0500000US35019,35019,"Guadalupe County, New Mexico",84200,13179
0500000US35021,35021,"Harding County, New Mexico",65800,8754
0500000US35023,35023,"Hidalgo County, New Mexico",77800,4233
0500000US35025,35025,"Lea County, New Mexico",111400,4211
0500000US35027,35027,"Lincoln County, New Mexico",170400,8184
0500000US35028,35028,"Los Alamos County, New Mexico",274200,8580
0500000US35029,35029,"Luna County, New Mexico",85300,7653
0500000US35031,35031,"McKinley County, New Mexico",68000,4027
0500000US35033,35033,"Mora County, New Mexico",88000,20259
0500000US35035,35035,"Otero County, New Mexico",105000,6911
0500000US35037,35037,"Quay County, New Mexico",72600,6417
0500000US35039,35039,"Rio Arriba County, New Mexico",159100,9341
0500000US35041,35041,"Roosevelt County, New Mexico",116400,9124
0500000US35043,35043,"Sandoval County, New Mexico",176700,4224
0500000US35045,35045,"San Juan County, New Mexico",142500,5013
0500000US35047,35047,"San Miguel County, New Mexico",123100,8084
0500000US35049,35049,"Santa Fe County, New Mexico",274800,4466
0500000US35051,35051,"Sierra County, New Mexico",89900,10770
0500000US35053,35053,"Socorro County, New Mexico",120200,15939
0500000US35055,35055,"Taos County, New Mexico",213800,13918
0500000US35057,35057,"Torrance County, New Mexico",108800,5978
0500000US35059,35059,"Union County, New Mexico",87600,9392
0500000US35061,35061,"Valencia County, New Mexico",133100,4644
0500000US36001,36001,"Albany County, New York",211100,2752
0500000US36003,36003,"Allegany County, New York",72100,1584
0500000US36005,36005,"Bronx County, New York",363600,4305
0500000US36007,36007,"Broome County, New York",112300,1847
0500000US36009,36009,"Cattaraugus County, New York",85100,1262
0500000US36011,36011,"Cayuga County, New York",117800,2658
0500000US36013,36013,"Chautauqua County, New York",85500,1185
0500000US36015,36015,"Chemung County, New York",101800,3028
0500000US36017,36017,"Chenango County, New York",93400,3249
0500000US36019,36019,"Clinton County, New York",127500,3745
0500000US36021,36021,"Columbia County, New York",222300,5518
0500000US36023,36023,"Cortland County, New York",111400,3681
0500000US36025,36025,"Delaware County, New York",135200,6065
0500000US36027,36027,"Dutchess County, New York",274300,2420
0500000US36029,36029,"Erie County, New York",134600,978
0500000US36031,36031,"Essex County, New York",144100,7107
0500000US36033,36033,"Franklin County, New York",100900,4116
0500000US36035,36035,"Fulton County, New York",108300,3860
0500000US36037,36037,"Genesee County, New York",108700,2643
0500000US36039,36039,"Greene County, New York",175900,5817
0500000US36041,36041,"Hamilton County, New York",165500,10292
0500000US36043,36043,"Herkimer County, New York",97300,2527
0500000US36045,36045,"Jefferson County, New York",144400,4274
0500000US36047,36047,"Kings County, New York",590500,3842
0500000US36049,36049,"Lewis County, New York",122000,4276
0500000US36051,36051,"Livingston County, New York",123000,2703
0500000US36053,36053,"Madison County, New York",128000,4294
0500000US36055,36055,"Monroe County, New York",140200,967
0500000US36057,36057,"Montgomery County, New York",99100,2959
0500000US36059,36059,"Nassau County, New York",451700,1486
0500000US36061,36061,"New York County, New York",871500,19501
0500000US36063,36063,"Niagara County, New York",111500,1751
0500000US36065,36065,"Oneida County, New York",117600,1637
0500000US36067,36067,"Onondaga County, New York",137000,1131
0500000US36069,36069,"Ontario County, New York",148400,3343
0500000US36071,36071,"Orange County, New York",258700,2924
0500000US36073,36073,"Orleans County, New York",92000,2892
0500000US36075,36075,"Oswego County, New York",96000,1972
0500000US36077,36077,"Otsego County, New York",140600,4061
0500000US36079,36079,"Putnam County, New York",354800,5476
0500000US36081,36081,"Queens County, New York",462300,2533
0500000US36083,36083,"Rensselaer County, New York",180700,3105
0500000US36085,36085,"Richmond County, New York",448000,2649
0500000US36087,36087,"Rockland County, New York",420700,3903
0500000US36089,36089,"St. Lawrence County, New York",87400,1952
0500000US36091,36091,"Saratoga County, New York",238600,2576
0500000US36093,36093,"Schenectady County, New York",165000,1751
0500000US36095,36095,"Schoharie County, New York",143700,5255
0500000US36097,36097,"Schuyler County, New York",111300,6020
0500000US36099,36099,"Seneca County, New York",98200,2688
0500000US36101,36101,"Steuben County, New York",94300,1721
0500000US36103,36103,"Suffolk County, New York",376000,1528
0500000US36105,36105,"Sullivan County, New York",165900,3372
0500000US36107,36107,"Tioga County, New York",112300,3153
0500000US36109,36109,"Tompkins County, New York",182600,4194
0500000US36111,36111,"Ulster County, New York",219800,3469
0500000US36113,36113,"Warren County, New York",191500,4629
0500000US36115,36115,"Washington County, New York",143900,4102
0500000US36117,36117,"Wayne County, New York",115100,2526
0500000US36119,36119,"Westchester County, New York",507300,5527
0500000US36121,36121,"Wyoming County, New York",104200,3472
0500000US36123,36123,"Yates County, New York",126900,6584
0500000US37001,37001,"Alamance County, North Carolina",143500,2715
0500000US37003,37003,"Alexander County, North Carolina",125500,6619
0500000US37005,37005,"Alleghany County, North Carolina",140700,12961
0500000US37007,37007,"Anson County, North Carolina",79900,5796
0500000US37009,37009,"Ashe County, North Carolina",143700,16285
0500000US37011,37011,"Avery County, North Carolina",130900,14567
0500000US37013,37013,"Beaufort County, North Carolina",122100,7181
0500000US37015,37015,"Bertie County, North Carolina",79900,4597
0500000US37017,37017,"Bladen County, North Carolina",85700,4887
0500000US37019,37019,"Brunswick County, North Carolina",189500,5469
0500000US37021,37021,"Buncombe County, North Carolina",198100,4324
0500000US37023,37023,"Burke County, North Carolina",113600,3816
0500000US37025,37025,"Cabarrus County, North Carolina",171000,3196
0500000US37027,37027,"Caldwell County, North Carolina",108900,3992
0500000US37029,37029,"Camden County, North Carolina",216600,11226
0500000US37031,37031,"Carteret County, North Carolina",197600,4591
0500000US37033,37033,"Caswell County, North Carolina",99500,5154
0500000US37035,37035,"Catawba County, North Carolina",137600,2680
0500000US37037,37037,"Chatham County, North Carolina",243900,9788
0500000US37039,37039,"Cherokee County, North Carolina",140700,9029
0500000US37041,37041,"Chowan County, North Carolina",131500,11437
0500000US37043,37043,"Clay County, North Carolina",145800,16257
0500000US37045,37045,"Cleveland County, North Carolina",108100,2902
0500000US37047,37047,"Columbus County, North Carolina",84800,2877
0500000US37049,37049,"Craven County, North Carolina",154000,3744
0500000US37051,37051,"Cumberland County, North Carolina",129000,2607
0500000US37053,37053,"Currituck County, North Carolina",227400,11315
0500000US37055,37055,"Dare County, North Carolina",283000,9803
0500000US37057,37057,"Davidson County, North Carolina",132000,3257
0500000US37059,37059,"Davie County, North Carolina",169300,6428
0500000US37061,37061,"Duplin County, North Carolina",88200,3516
0500000US37063,37063,"Durham County, North Carolina",186800,3205
0500000US37065,37065,"Edgecombe County, North Carolina",82200,2725
0500000US37067,37067,"Forsyth County, North Carolina",151300,1635
0500000US37069,37069,"Franklin County, North Carolina",134500,5393
0500000US37071,37071,"Gaston County, North Carolina",126000,2474
0500000US37073,37073,"Gates County, North Carolina",136800,13872
0500000US37075,37075,"Graham County, North Carolina",122300,15902
0500000US37077,37077,"Granville County, North Carolina",141200,4256
0500000US37079,37079,"Greene County, North Carolina",88300,4089
0500000US37081,37081,"Guilford County, North Carolina",157300,1596
0500000US37083,37083,"Halifax County, North Carolina",87700,3064
0500000US37085,37085,"Harnett County, North Carolina",140800,3382
0500000US37087,37087,"Haywood County, North Carolina",165800,5395
0500000US37089,37089,"Henderson County, North Carolina",185800,5201
0500000US37091,37091,"Hertford County, North Carolina",86900,3805
0500000US37093,37093,"Hoke County, North Carolina",134100,5884
0500000US37095,37095,"Hyde County, North Carolina",75600,16558
0500000US37097,37097,"Iredell County, North Carolina",169300,2930
0500000US37099,37099,"Jackson County, North Carolina",172800,8506
0500000US37101,37101,"Johnston County, North Carolina",147500,3229
0500000US37103,37103,"Jones County, North Carolina",91000,8416
0500000US37105,37105,"Lee County, North Carolina",134800,5309
0500000US37107,37107,"Lenoir County, North Carolina",93400,3662
0500000US37109,37109,"Lincoln County, North Carolina",153500,5189
0500000US37111,37111,"McDowell County, North Carolina",104500,5630
0500000US37113,37113,"Macon County, North Carolina",167500,6444
0500000US37115,37115,"Madison County, North Carolina",162500,6244
0500000US37117,37117,"Martin County, North Carolina",84000,4302
0500000US37119,37119,"Mecklenburg County, North Carolina",192700,1739
0500000US37121,37121,"Mitchell County, North Carolina",143500,10525
0500000US37123,37123,"Montgomery County, North Carolina",95700,6132
0500000US37125,37125,"Moore County, North Carolina",205300,6353
0500000US37127,37127,"Nash County, North Carolina",120500,3861
0500000US37129,37129,"New Hanover County, North Carolina",215800,4042
0500000US37131,37131,"Northampton County, North Carolina",81000,5411
0500000US37133,37133,"Onslow County, North Carolina",153300,2869
0500000US37135,37135,"Orange County, North Carolina",281700,7451
0500000US37137,37137,"Pamlico County, North Carolina",147200,11885
0500000US37139,37139,"Pasquotank County, North Carolina",156400,5165
0500000US37141,37141,"Pender County, North Carolina",160300,5022
0500000US37143,37143,"Perquimans County, North Carolina",165000,9001
0500000US37145,37145,"Person County, North Carolina",116000,4171
0500000US37147,37147,"Pitt County, North Carolina",135000,3276
0500000US37149,37149,"Polk County, North Carolina",208000,16777
0500000US37151,37151,"Randolph County, North Carolina",118900,2953
0500000US37153,37153,"Richmond County, North Carolina",80500,4014
0500000US37155,37155,"Robeson County, North Carolina",71000,1983
0500000US37157,37157,"Rockingham County, North Carolina",107200,3262
0500000US37159,37159,"Rowan County, North Carolina",130500,4289
0500000US37161,37161,"Rutherford County, North Carolina",107600,5307
0500000US37163,37163,"Sampson County, North Carolina",87900,2920
0500000US37165,37165,"Scotland County, North Carolina",83200,3431
0500000US37167,37167,"Stanly County, North Carolina",129300,5700
0500000US37169,37169,"Stokes County, North Carolina",120900,4209
0500000US37171,37171,"Surry County, North Carolina",119300,3411
0500000US37173,37173,"Swain County, North Carolina",121900,8738
0500000US37175,37175,"Transylvania County, North Carolina",203100,8589
0500000US37177,37177,"Tyrrell County, North Carolina",112400,18946
0500000US37179,37179,"Union County, North Carolina",206000,4960
0500000US37181,37181,"Vance County, North Carolina",96700,4182
0500000US37183,37183,"Wake County, North Carolina",241600,1929
0500000US37185,37185,"Warren County, North Carolina",95100,5501
0500000US37187,37187,"Washington County, North Carolina",82400,5525
0500000US37189,37189,"Watauga County, North Carolina",230700,6697
0500000US37191,37191,"Wayne County, North Carolina",114200,3848
0500000US37193,37193,"Wilkes County, North Carolina",119100,4705
0500000US37195,37195,"Wilson County, North Carolina",117100,4159
0500000US37197,37197,"Yadkin County, North Carolina",126900,6936
0500000US37199,37199,"Yancey County, North Carolina",140500,10223
0500000US38001,38001,"Adams County, North Dakota",124000,41344
0500000US38003,38003,"Barnes County, North Dakota",96700,8623
0500000US38005,38005,"Benson County, North Dakota",65400,4699
0500000US38007,38007,"Billings County, North Dakota",167200,21601
0500000US38009,38009,"Bottineau County, North Dakota",128000,11487
0500000US38011,38011,"Bowman County, North Dakota",145700,14740
0500000US38013,38013,"Burke County, North Dakota",116400,8473
0500000US38015,38015,"Burleigh County, North Dakota",220800,4229
0500000US38017,38017,"Cass County, North Dakota",183800,3149
0500000US38019,38019,"Cavalier County, North Dakota",90500,9579
0500000US38021,38021,"Dickey County, North Dakota",105500,10338
0500000US38023,38023,"Divide County, North Dakota",115800,17277
0500000US38025,38025,"Dunn County, North Dakota",162700,12050
0500000US38027,38027,"Eddy County, North Dakota",70900,5376
0500000US38029,38029,"Emmons County, North Dakota",84900,8170
0500000US38031,38031,"Foster County, North Dakota",110400,15515
0500000US38033,38033,"Golden Valley County, North Dakota",115700,12133
0500000US38035,38035,"Grand Forks County, North Dakota",168900,3633
0500000US38037,38037,"Grant County, North Dakota",80600,8104
0500000US38039,38039,"Griggs County, North Dakota",85800,4073
0500000US38041,38041,"Hettinger County, North Dakota",106000,8488
0500000US38043,38043,"Kidder County, North Dakota",100100,16731
0500000US38045,38045,"LaMoure County, North Dakota",87300,6360
0500000US38047,38047,"Logan County, North Dakota",72300,6409
0500000US38049,38049,"McHenry County, North Dakota",118100,8966
0500000US38051,38051,"McIntosh County, North Dakota",67900,6502
0500000US38053,38053,"McKenzie County, North Dakota",202800,17590
0500000US38055,38055,"McLean County, North Dakota",150300,11941
0500000US38057,38057,"Mercer County, North Dakota",152200,10504
0500000US38059,38059,"Morton County, North Dakota",173400,7314
0500000US38061,38061,"Mountrail County, North Dakota",161400,8834
0500000US38063,38063,"Nelson County, North Dakota",77500,5545
0500000US38065,38065,"Oliver County, North Dakota",125600,33817
0500000US38067,38067,"Pembina County, North Dakota",80200,3555
0500000US38069,38069,"Pierce County, North Dakota",102900,10840
0500000US38071,38071,"Ramsey County, North Dakota",112100,11843
0500000US38073,38073,"Ransom County, North Dakota",113600,5986
0500000US38075,38075,"Renville County, North Dakota",120400,9405
0500000US38077,38077,"Richland County, North Dakota",109000,5021
0500000US38079,38079,"Rolette County, North Dakota",73900,4573
0500000US38081,38081,"Sargent County, North Dakota",83000,7326
0500000US38083,38083,"Sheridan County, North Dakota",71800,17634
0500000US38085,38085,"Sioux County, North Dakota",74300,10010
0500000US38087,38087,"Slope County, North Dakota",117800,27775
0500000US38089,38089,"Stark County, North Dakota",222200,6138
0500000US38091,38091,"Steele County, North Dakota",73600,6393
0500000US38093,38093,"Stutsman County, North Dakota",120500,6947
0500000US38095,38095,"Towner County, North Dakota",70300,8753
0500000US38097,38097,"Traill County, North Dakota",115300,6480
0500000US38099,38099,"Walsh County, North Dakota",81300,4588
0500000US38101,38101,"Ward County, North Dakota",207600,6437
0500000US38103,38103,"Wells County, North Dakota",74900,4109
0500000US38105,38105,"Williams County, North Dakota",224000,14390
0500000US39001,39001,"Adams County, Ohio",94300,7378
0500000US39003,39003,"Allen County, Ohio",107500,2338
0500000US39005,39005,"Ashland County, Ohio",120700,3285
0500000US39007,39007,"Ashtabula County, Ohio",104700,2728
0500000US39009,39009,"Athens County, Ohio",113900,5729
0500000US39011,39011,"Auglaize County, Ohio",138700,4564
0500000US39013,39013,"Belmont County, Ohio",94300,3100
0500000US39015,39015,"Brown County, Ohio",116500,3528
0500000US39017,39017,"Butler County, Ohio",159800,1406
0500000US39019,39019,"Carroll County, Ohio",113300,4728
0500000US39021,39021,"Champaign County, Ohio",124400,4672
0500000US39023,39023,"Clark County, Ohio",103200,2292
0500000US39025,39025,"Clermont County, Ohio",159100,2222
0500000US39027,39027,"Clinton County, Ohio",121700,4544
0500000US39029,39029,"Columbiana County, Ohio",104100,2586
0500000US39031,39031,"Coshocton County, Ohio",97100,3264
0500000US39033,39033,"Crawford County, Ohio",85200,1938
